Release date,Product,Platform,Impact,Max Severity,Article,Article (Link),Download,Download (Link),Build Number,Details,Details (Link)
"May 13, 2025",Windows 10 Version 1607 for x64-based Systems,,Information Disclosure,Important,5058383,https://support.microsoft.com/help/5058383,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058383,10.0.14393.8066,CVE-2025-29956,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29956
"May 13, 2025",Windows 10 Version 1607 for 32-bit Systems,,Information Disclosure,Important,5058383,https://support.microsoft.com/help/5058383,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058383,10.0.14393.8066,CVE-2025-29956,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29956
"May 13, 2025","Windows Server 2022, 23H2 Edition (Server Core installation)",,Elevation of Privilege,Important,5058384,https://support.microsoft.com/help/5058384,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058384,10.0.25398.1611,CVE-2025-29841,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29841
"May 13, 2025",Windows 11 Version 23H2 for x64-based Systems,,Elevation of Privilege,Important,5058405,https://support.microsoft.com/help/5058405,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058405,10.0.22631.5335,CVE-2025-29841,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29841
"May 13, 2025",Windows 11 Version 23H2 for ARM64-based Systems,,Elevation of Privilege,Important,5058405,https://support.microsoft.com/help/5058405,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058405,10.0.22631.5335,CVE-2025-29841,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29841
"May 13, 2025",Windows Server 2025 (Server Core installation),,Elevation of Privilege,Important,5058411,https://support.microsoft.com/help/5058411,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058411,10.0.26100.4061,CVE-2025-29841,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29841
"May 13, 2025",Windows Server 2025 (Server Core installation),,Elevation of Privilege,Important,5058497,https://support.microsoft.com/help/5058497,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058497,10.0.26100.3981,CVE-2025-29841,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29841
"May 13, 2025",Windows 10 Version 22H2 for 32-bit Systems,,Elevation of Privilege,Important,5058379,https://support.microsoft.com/help/5058379,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058379,10.0.19045.5854,CVE-2025-29841,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29841
"May 13, 2025",Windows 10 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Important,5058379,https://support.microsoft.com/help/5058379,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058379,10.0.19045.5854,CVE-2025-29841,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29841
"May 13, 2025",Windows 10 Version 22H2 for x64-based Systems,,Elevation of Privilege,Important,5058379,https://support.microsoft.com/help/5058379,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058379,10.0.19045.5854,CVE-2025-29841,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29841
"May 13, 2025",Windows 11 Version 22H2 for x64-based Systems,,Elevation of Privilege,Important,5058405,https://support.microsoft.com/help/5058405,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058405,10.0.22621.5335,CVE-2025-29841,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29841
"May 13, 2025",Windows 11 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Important,5058405,https://support.microsoft.com/help/5058405,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058405,10.0.22621.5335,CVE-2025-29841,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29841
"May 13, 2025",Windows 10 Version 21H2 for x64-based Systems,,Elevation of Privilege,Important,5058379,https://support.microsoft.com/help/5058379,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058379,10.0.19044.5854,CVE-2025-29841,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29841
"May 13, 2025",Windows Server 2025 (Server Core installation),,Information Disclosure,Important,5058411,https://support.microsoft.com/help/5058411,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058411,10.0.26100.4061,CVE-2025-29837,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29837
"May 13, 2025",Windows Server 2025 (Server Core installation),,Information Disclosure,Important,5058497,https://support.microsoft.com/help/5058497,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058497,10.0.26100.3981,CVE-2025-29837,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29837
"May 13, 2025",Windows 10 Version 22H2 for 32-bit Systems,,Information Disclosure,Important,5058379,https://support.microsoft.com/help/5058379,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058379,10.0.19045.5854,CVE-2025-29837,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29837
"May 13, 2025",Windows 10 Version 22H2 for ARM64-based Systems,,Information Disclosure,Important,5058379,https://support.microsoft.com/help/5058379,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058379,10.0.19045.5854,CVE-2025-29837,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29837
"May 13, 2025",Windows 10 Version 22H2 for x64-based Systems,,Information Disclosure,Important,5058379,https://support.microsoft.com/help/5058379,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058379,10.0.19045.5854,CVE-2025-29837,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29837
"May 13, 2025",Windows 11 Version 22H2 for x64-based Systems,,Information Disclosure,Important,5058405,https://support.microsoft.com/help/5058405,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058405,10.0.22621.5335,CVE-2025-29837,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29837
"May 13, 2025",Windows 11 Version 22H2 for ARM64-based Systems,,Information Disclosure,Important,5058405,https://support.microsoft.com/help/5058405,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058405,10.0.22621.5335,CVE-2025-29837,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29837
"May 13, 2025",Windows 10 Version 21H2 for x64-based Systems,,Information Disclosure,Important,5058379,https://support.microsoft.com/help/5058379,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058379,10.0.19044.5854,CVE-2025-29837,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29837
"May 13, 2025",Windows 10 Version 21H2 for ARM64-based Systems,,Information Disclosure,Important,5058379,https://support.microsoft.com/help/5058379,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058379,10.0.19044.5854,CVE-2025-29837,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29837
"May 13, 2025",Windows 10 Version 21H2 for 32-bit Systems,,Information Disclosure,Important,5058379,https://support.microsoft.com/help/5058379,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058379,10.0.19044.5854,CVE-2025-29837,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29837
"May 13, 2025",Windows Server 2022 (Server Core installation),,Information Disclosure,Important,5058385,https://support.microsoft.com/help/5058385,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058385,10.0.20348.3692,CVE-2025-29837,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29837
"May 13, 2025",Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Information Disclosure,Important,5058449,https://support.microsoft.com/help/5058449,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058449,6.0.6003.23279,CVE-2025-29832,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29832
"May 13, 2025",Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Information Disclosure,Important,5058429,https://support.microsoft.com/help/5058429,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058429,6.0.6003.23279,CVE-2025-29832,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29832
"May 13, 2025",Windows Server 2008 for x64-based Systems Service Pack 2,,Information Disclosure,Important,5058449,https://support.microsoft.com/help/5058449,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058449,6.0.6003.23279,CVE-2025-29832,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29832
"May 13, 2025",Windows Server 2008 for x64-based Systems Service Pack 2,,Information Disclosure,Important,5058429,https://support.microsoft.com/help/5058429,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058429,6.0.6003.23279,CVE-2025-29832,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29832
"May 13, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Information Disclosure,Important,5058449,https://support.microsoft.com/help/5058449,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058449,6.0.6003.23279,CVE-2025-29832,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29832
"May 13, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Information Disclosure,Important,5058429,https://support.microsoft.com/help/5058429,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058429,6.0.6003.23279,CVE-2025-29832,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29832
"May 13, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2,,Information Disclosure,Important,5058449,https://support.microsoft.com/help/5058449,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058449,6.0.6003.23279,CVE-2025-29832,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29832
"May 13, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2,,Information Disclosure,Important,5058429,https://support.microsoft.com/help/5058429,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058429,6.0.6003.23279,CVE-2025-29832,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29832
"May 13, 2025",Windows Server 2016 (Server Core installation),,Information Disclosure,Important,5058383,https://support.microsoft.com/help/5058383,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058383,10.0.14393.8066,CVE-2025-29832,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29832
"May 13, 2025",Windows Server 2016,,Information Disclosure,Important,5058383,https://support.microsoft.com/help/5058383,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058383,10.0.14393.8066,CVE-2025-29832,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29832
"May 13, 2025",Windows 10 Version 1607 for x64-based Systems,,Information Disclosure,Important,5058383,https://support.microsoft.com/help/5058383,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058383,10.0.14393.8066,CVE-2025-29832,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29832
"May 13, 2025",Windows 10 Version 1607 for 32-bit Systems,,Information Disclosure,Important,5058383,https://support.microsoft.com/help/5058383,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058383,10.0.14393.8066,CVE-2025-29832,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29832
"May 13, 2025",Windows 10 for x64-based Systems,,Information Disclosure,Important,5058387,https://support.microsoft.com/help/5058387,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058387,10.0.10240.21014,CVE-2025-29832,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-29832
"May 13, 2025",Windows 11 Version 23H2 for x64-based Systems,,Elevation of Privilege,Important,5058405,https://support.microsoft.com/help/5058405,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058405,10.0.22631.5335,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Windows 11 Version 23H2 for ARM64-based Systems,,Elevation of Privilege,Important,5058405,https://support.microsoft.com/help/5058405,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058405,10.0.22631.5335,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Windows Server 2025 (Server Core installation),,Elevation of Privilege,Important,5058411,https://support.microsoft.com/help/5058411,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058411,10.0.26100.4061,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Windows Server 2025 (Server Core installation),,Elevation of Privilege,Important,5058497,https://support.microsoft.com/help/5058497,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058497,10.0.26100.3981,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Windows 10 Version 22H2 for 32-bit Systems,,Elevation of Privilege,Important,5058379,https://support.microsoft.com/help/5058379,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058379,10.0.19045.5854,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Windows 10 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Important,5058379,https://support.microsoft.com/help/5058379,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058379,10.0.19045.5854,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Windows 10 Version 22H2 for x64-based Systems,,Elevation of Privilege,Important,5058379,https://support.microsoft.com/help/5058379,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058379,10.0.19045.5854,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Windows 11 Version 22H2 for x64-based Systems,,Elevation of Privilege,Important,5058405,https://support.microsoft.com/help/5058405,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058405,10.0.22621.5335,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Windows 11 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Important,5058405,https://support.microsoft.com/help/5058405,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058405,10.0.22621.5335,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Windows 10 Version 21H2 for x64-based Systems,,Elevation of Privilege,Important,5058379,https://support.microsoft.com/help/5058379,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058379,10.0.19044.5854,CVE-2025-32706,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32706
"May 13, 2025",Microsoft 365 Apps for Enterprise for 32-bit Systems,,Remote Code Execution,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/office365-proplus-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-30393,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-30393
"May 13, 2025",Windows Server 2012 R2 (Server Core installation),,Elevation of Privilege,Important,5058403,https://support.microsoft.com/help/5058403,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5058403,6.3.9600.22577,CVE-2025-27468,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-27468
